64205,577.99,1/4/2013,Blogtags,6101.76
64212,-898.05,1/4/2013,Quatz,1536.87
64219,-107.09,1/5/2013,Chatterbridge,8264.81
64226,512.65,1/5/2013,Jayo,7541.51
64233,794.93,1/5/2013,Twiyo,7215.15
64240,326.71,1/5/2013,Wikizz,4986.86
64247,601.84,1/5/2013,Ooba,8092.80
64254,-111.34,1/5/2013,Twitterwire,5992.89
64261,-230.24,1/5/2013,Npath,5124.70
64268,-297.46,1/5/2013,Eabox,6609.74
64275,437.09,1/5/2013,Camimbo,8109.58
64282,-372.00,1/5/2013,Brainbox,571.15
64289,-868.48,1/5/2013,Blognation,3704.99
64296,-167.35,1/6/2013,Photojam,6086.45
64303,-967.28,1/6/2013,Quinu,2400.23
64310,-342.50,1/6/2013,Thoughtworks,8162.35
64317,989.40,1/6/2013,Buzzdog,890.53
64324,-905.55,1/6/2013,Zoozzy,9602.97
64331,-121.75,1/6/2013,Divanoodle,4268.41
64338,-810.57,1/6/2013,Demizz,9903.88
64345,72.97,1/6/2013,Fadeo,1849.43
64352,474.75,1/6/2013,Yata,5147.22
64359,-869.18,1/6/2013,Aibox,1350.16
64366,-636.23,1/7/2013,Zoomdog,3490.62
64373,537.46,1/7/2013,Topiczoom,9126.26
64380,-519.83,1/7/2013,Livetube,8539.90
64387,971.26,1/7/2013,Browsetype,3232.17
64394,-274.81,1/7/2013,InnoZ,1534.35
64401,-332.13,1/7/2013,Avamba,4440.34
64408,-98.82,1/7/2013,Zoomlounge,5259.85
64415,764.67,1/7/2013,Edgepulse,8302.92
64422,753.84,1/8/2013,Trilia,2910.57
64429,52.60,1/8/2013,Gabtype,3796.08
64436,474.22,1/8/2013,Yombu,563.99
64443,-897.50,1/8/2013,Youspan,466.31
64450,-672.25,1/9/2013,Viva,2185.46
64457,-637.00,1/9/2013,Shufflester,9554.46
64464,695.11,1/9/2013,Mydeo,874.08
64471,155.53,1/10/2013,Zoomcast,595.00
64478,-930.98,1/10/2013,Riffpath,2820.23
64485,-790.24,1/10/2013,Realcube,385.34
64492,812.33,1/10/2013,Wikizz,8311.45
64499,873.73,1/10/2013,Realpoint,4764.53
64506,-232.96,1/11/2013,Blognation,4928.91
64513,78.19,1/11/2013,Jayo,5673.69
64520,-399.21,1/11/2013,Wordpedia,9867.60
64527,-227.16,1/12/2013,Zava,7154.51
64534,958.93,1/12/2013,Avaveo,9225.80
64541,-459.76,1/12/2013,Jabbertype,8587.55
64548,165.62,1/12/2013,Avamba,4846.22
64555,-236.57,1/12/2013,Blognation,67.41
64562,-744.27,1/12/2013,Skynoodle,5358.14
64569,-976.99,1/12/2013,Meedoo,1246.87
64576,386.81,1/12/2013,Kare,7103.22
64583,-817.02,1/13/2013,Flipopia,1978.00
64590,433.55,1/13/2013,Reallinks,3345.06
64597,-257.84,1/13/2013,Voonyx,2243.25
64604,604.14,1/13/2013,Browsebug,1924.38
64611,-398.57,1/13/2013,Jayo,2641.99
64618,271.22,1/13/2013,Pixope,2085.45
64625,494.49,1/13/2013,Zooveo,3977.62
64632,-796.42,1/14/2013,Meevee,7410.30
64639,-312.04,1/14/2013,Aivee,785.18
64646,900.77,1/14/2013,Photofeed,8740.23
64653,-314.99,1/15/2013,Skimia,2664.10
64660,-718.53,1/15/2013,Youtags,4954.04
64667,-311.09,1/15/2013,Feedbug,2930.82
64674,-799.36,1/15/2013,Skiptube,3376.73
64681,-341.04,1/15/2013,Brainsphere,2209.35
64688,221.54,1/15/2013,Demizz,9436.66
64695,-335.14,1/15/2013,Shuffletag,9362.36
64702,-895.24,1/15/2013,Fliptune,3310.70
64709,103.15,1/16/2013,Topicstorm,695.36
64716,783.32,1/16/2013,Zoomlounge,2362.06
64723,343.11,1/16/2013,Livetube,2220.52
64730,362.41,1/16/2013,Quinu,6354.14
64737,826.56,1/16/2013,Edgetag,2586.26
64744,592.14,1/16/2013,Browsedrive,707.99
64751,872.48,1/16/2013,Buzzbean,865.26
64758,-343.54,1/17/2013,Dynava,4132.41
64765,373.50,1/17/2013,Tekfly,4455.30
64772,-22.81,1/17/2013,Jatri,2981.21
64779,169.03,1/17/2013,Yakijo,1880.34
64786,-793.31,1/17/2013,Thoughtbeat,8521.39
64793,-985.40,1/18/2013,Bubblebox,2025.59
64800,-735.02,1/18/2013,Skiptube,9495.07
64807,474.94,1/18/2013,Tazz,8984.44
64814,-597.35,1/19/2013,Jaxspan,5682.87
64821,-944.88,1/19/2013,Jayo,8311.88
64828,-284.29,1/19/2013,Kimia,6045.04
64835,703.04,1/19/2013,Jabberbean,2554.37
64842,-293.27,1/20/2013,Yodo,8921.73
64849,931.59,1/20/2013,Devpulse,8831.58
64856,-882.27,1/20/2013,Youbridge,6502.06
64863,-156.50,1/21/2013,Voolia,1919.80
64870,173.22,1/21/2013,Edgeclub,534.67
64877,-456.19,1/21/2013,Innojam,7322.72
64884,329.42,1/21/2013,Skipstorm,9306.24
64891,-475.40,1/21/2013,Zoomlounge,4607.19
64898,-528.54,1/22/2013,Feedmix,2371.31
64905,-909.11,1/22/2013,Meejo,439.70
64912,-17.72,1/22/2013,Skinder,7163.34
64919,768.03,1/22/2013,Quatz,9429.87
64926,80.22,1/22/2013,Bubblebox,3670.44
64933,113.36,1/22/2013,Tagfeed,3349.02
64940,-292.24,1/22/2013,Eidel,8930.95
64947,966.69,1/22/2013,Agivu,4037.74
64954,20.01,1/23/2013,Bluejam,1306.87
64961,16.85,1/23/2013,Eayo,3535.45
64968,1.92,1/23/2013,Ailane,4252.21
64975,632.23,1/24/2013,Tekfly,6097.24
64982,-943.04,1/24/2013,Oyoba,322.36
64989,421.05,1/24/2013,Jazzy,1728.66
64996,285.16,1/24/2013,Quimm,631.89
65003,43.14,1/24/2013,Kazu,16.65
65010,139.74,1/24/2013,Brainlounge,5550.62
65017,-700.98,1/25/2013,Bubbletube,5800.48
65024,971.16,1/25/2013,Jamia,1618.22
65031,839.20,1/25/2013,Edgewire,8173.50
65038,-95.83,1/25/2013,Edgepulse,6581.29
65045,-764.91,1/25/2013,Eayo,3804.95
65052,122.58,1/26/2013,Shufflester,8516.59
65059,937.56,1/26/2013,Centimia,6368.21
65066,-336.74,1/26/2013,Devbug,7746.81
65073,671.83,1/26/2013,Babbleset,6058.14
65080,-518.06,1/26/2013,Jazzy,7089.17
65087,-887.17,1/27/2013,Skyndu,6795.16
65094,490.80,1/27/2013,Quimm,1211.48
65101,553.90,1/27/2013,Eamia,7682.28
65108,477.45,1/27/2013,Twitterbridge,5155.13
65115,-774.01,1/28/2013,Jayo,6961.17
65122,177.92,1/28/2013,Gigabox,3332.18
65129,-834.92,1/28/2013,Oodoo,5422.11
65136,-879.26,1/29/2013,Brainbox,1471.66
65143,612.61,1/29/2013,Katz,2053.80
65150,250.00,1/29/2013,Dynabox,1117.18
65157,277.02,1/29/2013,Thoughtstorm,7222.37
65164,-314.02,1/29/2013,Twitterbeat,8194.53
65171,-149.15,1/30/2013,Fliptune,2039.45
65178,502.10,1/30/2013,Jabbercube,2640.54
65185,-765.23,1/30/2013,Yacero,7083.05
65192,319.74,1/30/2013,Kwilith,8151.30
65199,-897.26,1/31/2013,Jetpulse,6107.02
65206,-506.38,1/31/2013,Realbridge,5089.86
65213,296.30,1/31/2013,Nlounge,6365.33
65220,230.63,1/31/2013,Dynava,2347.78
65227,666.57,1/31/2013,Abata,4435.37
65234,-130.50,1/31/2013,Realfire,9733.22
65241,675.68,1/31/2013,Tavu,3682.42
65248,-500.37,1/31/2013,Cogilith,683.06
65255,762.72,1/31/2013,Tazz,2915.15
65262,-66.80,1/31/2013,Youspan,363.73
65269,-745.59,1/31/2013,Digitube,3802.39
65276,-811.03,1/31/2013,Minyx,4654.75
65283,-757.49,1/31/2013,JumpXS,8940.02
65290,590.77,2/1/2013,Gabvine,1228.76
65297,847.59,2/1/2013,LiveZ,5590.89
65304,-12.91,2/1/2013,Viva,3796.81
65311,-926.95,2/1/2013,Meemm,5417.25
65318,808.80,2/1/2013,Oyope,6346.44
65325,-684.90,2/2/2013,Browsecat,3909.35
65332,583.69,2/2/2013,Flashdog,1410.29
65339,974.19,2/2/2013,Gabtype,4435.86
65346,138.12,2/2/2013,Wikibox,6240.32
65353,686.90,2/2/2013,Quatz,2970.59
65360,-823.36,2/2/2013,Zoovu,6000.23
65367,-199.95,2/2/2013,Dabtype,5370.62
65374,709.42,2/2/2013,Devbug,1011.90
65381,-454.29,2/2/2013,Trudoo,920.58
65388,-44.92,2/2/2013,Rhyloo,1013.27
65395,-533.86,2/3/2013,Janyx,1822.66
65402,614.03,2/3/2013,Livetube,3338.92
65409,-261.74,2/3/2013,Thoughtblab,754.65
65416,-113.54,2/4/2013,Buzzdog,7241.95
65423,-572.78,2/4/2013,Brainsphere,9466.15
65430,-219.58,2/4/2013,Divanoodle,3521.47
65437,477.98,2/5/2013,Kwideo,6187.99
65444,-431.22,2/5/2013,Flipbug,1112.62
65451,32.74,2/5/2013,Realbuzz,4307.53
65458,-582.75,2/5/2013,Fliptune,6492.61
65465,-632.61,2/5/2013,Mita,916.81
65472,858.38,2/5/2013,Brainsphere,5155.20
65479,350.75,2/5/2013,Jaxnation,471.21
65486,345.03,2/5/2013,Youtags,9927.69
65493,376.86,2/6/2013,Eare,4100.60
65500,-938.93,2/6/2013,Gevee,8521.91
65507,201.91,2/6/2013,Oyoba,5471.96
65514,671.23,2/6/2013,Brightbean,3780.56
65521,313.67,2/6/2013,Aibox,5961.49
65528,741.97,2/6/2013,Eire,5278.34
65535,255.26,2/6/2013,Mybuzz,5991.85
65542,-524.57,2/6/2013,Devify,9394.58
65549,701.26,2/7/2013,Geba,200.46
65556,251.99,2/7/2013,Flashspan,8778.20
65563,354.13,2/7/2013,Brainsphere,129.80
65570,-562.52,2/7/2013,Pixope,8221.26
65577,-135.49,2/8/2013,Trudeo,209.77
65584,-67.54,2/8/2013,Photobean,2333.83
65591,742.24,2/8/2013,Devpulse,2492.72
65598,-932.70,2/8/2013,Oyoyo,6179.89
65605,959.89,2/8/2013,Yodel,9274.41
65612,858.57,2/8/2013,Plambee,5452.26
65619,68.80,2/8/2013,Tagtune,395.33
65626,78.91,2/9/2013,Avamba,8199.65
65633,-576.86,2/9/2013,Realcube,7755.36
65640,-18.62,2/9/2013,Thoughtbridge,7879.49
65647,774.84,2/9/2013,Zazio,6765.62
65654,-224.66,2/9/2013,Aibox,745.97
65661,235.31,2/9/2013,Meezzy,2224.18
65668,250.26,2/10/2013,Voomm,5123.62
65675,-73.68,2/10/2013,Thoughtbridge,9027.81
65682,493.15,2/10/2013,Dabjam,2019.68
65689,-447.76,2/11/2013,Kazu,3497.41
65696,686.35,2/11/2013,Avaveo,6400.06
65703,-133.50,2/11/2013,Skiptube,896.51
65710,618.67,2/11/2013,Edgetag,7938.49
65717,480.36,2/11/2013,Centidel,7382.41
65724,912.47,2/12/2013,Fivebridge,4720.70
65731,734.85,2/12/2013,Quatz,4810.24
65738,693.46,2/12/2013,Livetube,2775.92
65745,156.81,2/12/2013,Midel,6761.10
65752,-928.86,2/12/2013,Meeveo,5890.03
65759,-555.41,2/12/2013,Demimbu,2688.17
65766,-863.25,2/12/2013,Twinte,8870.34
65773,604.24,2/12/2013,Trudoo,6457.77
65780,498.59,2/12/2013,Youspan,2599.07
65787,879.16,2/12/2013,Fliptune,7673.73
65794,-309.92,2/12/2013,Wordware,5021.23
65801,-48.77,2/13/2013,Thoughtsphere,634.79
65808,22.95,2/13/2013,Vinder,1188.17
65815,976.75,2/13/2013,Kwinu,8080.53
65822,-565.52,2/13/2013,Kamba,2023.46
65829,101.90,2/13/2013,Flashset,960.44
65836,-921.85,2/14/2013,Talane,3264.97
65843,-548.16,2/14/2013,DabZ,4625.87
65850,-339.84,2/14/2013,Geba,3336.71
65857,-480.40,2/14/2013,Wordtune,9473.49
65864,330.59,2/14/2013,Browsezoom,6187.68
65871,-857.87,2/14/2013,Twimbo,7261.73
65878,925.21,2/14/2013,Devcast,8380.88
65885,348.68,2/14/2013,Topicstorm,4143.32
65892,-807.17,2/14/2013,Jabbersphere,3932.63
65899,-662.88,2/14/2013,Wikizz,6791.78
65906,772.09,2/14/2013,Topdrive,5863.26
65913,829.74,2/14/2013,Trudoo,8644.68
65920,901.63,2/14/2013,Oyoloo,9295.45
65927,-109.70,2/14/2013,Realbridge,1021.03
65934,-328.33,2/15/2013,Gabtune,6061.47
65941,333.78,2/15/2013,Ooba,8108.81
65948,252.94,2/15/2013,Aibox,8945.88
65955,-212.15,2/15/2013,Youtags,8479.35
65962,-255.12,2/15/2013,Yadel,9201.44
65969,588.90,2/15/2013,Dynava,1858.39
65976,351.06,2/15/2013,Buzzbean,5687.04
65983,-828.04,2/16/2013,Yoveo,5081.31
65990,-963.09,2/16/2013,Tazz,8878.16
65997,187.70,2/16/2013,Meemm,3462.19
66004,-564.16,2/16/2013,Tanoodle,5211.64
66011,419.71,2/16/2013,Brightbean,2135.64
66018,753.98,2/16/2013,Trunyx,5763.35
66025,510.83,2/17/2013,Divavu,3724.25
66032,455.01,2/17/2013,Yakitri,3281.03
66039,651.79,2/17/2013,Zooveo,5798.97
66046,22.45,2/17/2013,Skivee,2130.36
66053,551.54,2/18/2013,Youspan,6978.52
66060,-888.95,2/18/2013,Twimbo,1522.39
66067,426.29,2/18/2013,Skimia,4038.22
66074,-881.45,2/18/2013,Yata,3747.98
66081,-634.05,2/19/2013,Wikido,2277.82
66088,-428.78,2/19/2013,Feednation,9829.29
66095,-866.85,2/19/2013,Eimbee,1069.48
66102,337.14,2/20/2013,Muxo,6098.77
66109,-566.88,2/20/2013,Eamia,2294.49
66116,-545.46,2/20/2013,Dabfeed,7233.27
66123,-921.97,2/20/2013,Roombo,451.64
66130,-373.83,2/20/2013,Meevee,1517.25
66137,-152.78,2/20/2013,Quamba,7221.53
66144,659.21,2/20/2013,Topicblab,3074.12
66151,-463.61,2/21/2013,Realblab,7135.77
66158,-298.39,2/21/2013,Kamba,5553.57
66165,-335.39,2/21/2013,Talane,8920.64
66172,-451.27,2/21/2013,Podcat,4238.54
66179,-994.18,2/21/2013,BlogXS,7264.82
66186,-737.57,2/22/2013,Twitterbridge,5450.87
66193,270.15,2/22/2013,Rooxo,2044.12
66200,42.53,2/22/2013,Dynazzy,8972.77
66207,-856.06,2/22/2013,Mudo,8878.24
66214,463.82,2/22/2013,Realfire,6412.39
66221,403.02,2/23/2013,Photospace,2694.62
66228,128.04,2/23/2013,Zooxo,984.06
66235,415.57,2/23/2013,Linkbuzz,4717.80
66242,725.07,2/23/2013,Flashpoint,2886.83
66249,82.52,2/23/2013,Realfire,9831.45
66256,-790.02,2/23/2013,Gabvine,6443.01
66263,235.65,2/23/2013,Quatz,6151.42
66270,-766.05,2/23/2013,Topicstorm,882.37
66277,678.33,2/23/2013,Gigazoom,247.34
66284,409.82,2/23/2013,Thoughtstorm,5897.29
66291,-30.45,2/24/2013,Brightbean,6173.44
66298,930.76,2/24/2013,Oyondu,1865.14
66305,912.19,2/24/2013,Tambee,1983.79
66312,875.90,2/24/2013,Fivebridge,2728.39
66319,840.73,2/24/2013,Yoveo,3238.14
66326,-2.01,2/25/2013,Skipstorm,6408.48
66333,380.97,2/25/2013,Gabtype,8439.66
66340,196.27,2/25/2013,Eabox,6099.08
66347,-642.01,2/25/2013,Dablist,9114.46
66354,776.28,2/25/2013,Skimia,2732.67
66361,327.55,2/25/2013,Zoomlounge,4072.58
66368,764.82,2/25/2013,Zoombeat,8768.95
66375,-881.71,2/25/2013,Pixope,791.81
66382,-991.37,2/26/2013,Feedspan,7701.32
66389,-963.89,2/26/2013,Demizz,799.51
66396,159.32,2/26/2013,Rhybox,5004.92
66403,222.22,2/26/2013,Ailane,6327.43
66410,-449.54,2/26/2013,Zoonder,3176.77
66417,859.64,2/26/2013,Dynava,8297.17
66424,90.14,2/27/2013,Edgeclub,4914.98
66431,-643.13,2/27/2013,Topicblab,8246.58
66438,375.96,2/27/2013,Tagchat,296.30
66445,-56.82,2/27/2013,Livetube,1121.70
66452,49.88,2/27/2013,Eadel,5730.37
66459,333.80,2/27/2013,Oyonder,3123.76
66466,-370.85,2/27/2013,Voolith,9552.91
66473,786.30,2/28/2013,Twitterworks,5324.56
66480,954.08,2/28/2013,Zoombox,9304.16
66487,-12.71,2/28/2013,Eabox,1921.82
66494,838.08,2/28/2013,Zoovu,8896.69
66501,-141.78,2/28/2013,Gabtune,9858.30
66508,-100.23,2/28/2013,Realbuzz,9739.43
66515,-433.59,2/28/2013,Riffpedia,4962.15
66522,63.32,2/28/2013,Cogidoo,4711.48
66529,-404.54,2/28/2013,Myworks,1684.46
66536,-663.23,2/28/2013,Skaboo,1852.94
66543,-660.90,2/28/2013,Skinder,7558.28
66550,856.66,2/28/2013,Voonder,4801.59
66557,-506.45,3/1/2013,Voonix,9990.18
66564,223.25,3/1/2013,Kayveo,664.42
66571,844.32,3/1/2013,Skilith,1103.17
66578,-514.45,3/1/2013,Skinte,6994.23
66585,-470.70,3/1/2013,Oyondu,1210.67
66592,174.37,3/1/2013,Eire,1964.12
66599,360.11,3/1/2013,Voolith,8987.96
66606,919.29,3/1/2013,Trudoo,2016.90
66613,78.01,3/2/2013,Quimba,6279.81
66620,-930.90,3/2/2013,Browsezoom,3147.17
66627,912.58,3/2/2013,Mybuzz,8609.36
66634,663.41,3/2/2013,Tazzy,4434.04
66641,-224.94,3/2/2013,Topiclounge,6078.28
66648,560.56,3/3/2013,Gabcube,9274.00
66655,710.89,3/3/2013,Blogpad,8574.08
66662,-327.22,3/3/2013,Devpoint,8976.00
66669,100.64,3/3/2013,Tagopia,9931.09
66676,601.85,3/3/2013,Skimia,8298.57
66683,-698.85,3/4/2013,Fivespan,3730.50
66690,822.58,3/4/2013,Mydo,963.71
66697,-618.68,3/4/2013,Zazio,9836.62
66704,478.95,3/4/2013,Layo,7214.15
66711,-138.49,3/4/2013,Feednation,4546.91
66718,-309.40,3/5/2013,Twimm,8987.92
66725,455.76,3/5/2013,Yozio,4788.13
66732,-523.17,3/5/2013,Skajo,826.14
66739,-599.22,3/5/2013,Yakitri,1264.39
66746,-877.49,3/5/2013,Vitz,5807.09
66753,-693.92,3/5/2013,Wikizz,3018.17
66760,590.03,3/5/2013,Fanoodle,5944.91
66767,-155.51,3/5/2013,Vinte,3290.32
66774,-514.01,3/6/2013,Rooxo,1874.31
66781,-676.78,3/6/2013,Skilith,9674.99
66788,-529.72,3/6/2013,Edgeblab,5146.44
66795,684.77,3/6/2013,Ainyx,1029.30
66802,379.21,3/6/2013,Browseblab,2117.83
66809,314.96,3/6/2013,Jetwire,4554.26
66816,48.36,3/6/2013,Flipopia,2307.72
66823,-257.05,3/7/2013,Kwideo,7996.78
66830,-351.09,3/7/2013,Podcat,3978.52
66837,803.53,3/7/2013,Voomm,1497.17
66844,593.12,3/7/2013,Oodoo,3278.76
66851,-886.34,3/7/2013,Mynte,3627.00
66858,-595.00,3/7/2013,Browsecat,5356.50
66865,650.88,3/8/2013,Rhynoodle,7036.31
66872,870.71,3/8/2013,Dabvine,1280.16
66879,761.08,3/8/2013,Twitterlist,7415.17
66886,-662.28,3/8/2013,Skyba,5.40
66893,582.28,3/8/2013,Meeveo,7332.58
66900,562.89,3/8/2013,Skivee,8804.72
66907,-112.05,3/8/2013,Meedoo,5668.31
66914,965.14,3/8/2013,Reallinks,7329.43
66921,824.89,3/8/2013,Feedbug,6946.36
66928,-6.40,3/8/2013,Aimbu,3652.43
66935,859.80,3/8/2013,Vinder,7427.66
66942,245.94,3/8/2013,Fadeo,2095.17
66949,-408.81,3/9/2013,Agimba,6808.45
66956,-659.37,3/9/2013,Jaxnation,6034.89
66963,-555.27,3/9/2013,Twimbo,3421.37
66970,-250.08,3/10/2013,Browsebug,5611.25
66977,-375.13,3/10/2013,Camido,6921.03
66984,5.81,3/10/2013,Snaptags,987.42
66991,677.13,3/11/2013,Twitterlist,4801.94
66998,-906.00,3/11/2013,Buzzdog,9102.53
67005,720.37,3/11/2013,Skiptube,5455.88
67012,946.33,3/11/2013,Zooxo,2938.45
67019,529.29,3/11/2013,Eabox,1205.29
67026,-593.65,3/11/2013,Kayveo,6637.85
67033,-499.03,3/11/2013,Photobean,7998.02
67040,-25.61,3/12/2013,Photospace,9947.09
67047,77.82,3/12/2013,Divape,5216.84
67054,-454.95,3/12/2013,Yakijo,8422.95
67061,-908.62,3/12/2013,Zooxo,2125.66
67068,-139.20,3/12/2013,Jabbercube,7852.32
67075,-552.02,3/13/2013,Abata,1422.57
67082,740.33,3/13/2013,Skinte,8505.34
67089,609.99,3/13/2013,Yadel,9168.33
67096,436.76,3/13/2013,Brainsphere,4508.88
67103,654.52,3/14/2013,Flashpoint,8579.45
67110,-737.29,3/14/2013,Devshare,3307.77
67117,600.88,3/14/2013,Feednation,7268.51
67124,-881.23,3/14/2013,Tavu,1443.08
67131,-234.55,3/14/2013,Trudeo,3872.90
67138,462.94,3/15/2013,Voolia,494.30
67145,-580.34,3/15/2013,Brightdog,7360.31
67152,-327.16,3/15/2013,Skipstorm,5296.51
67159,496.41,3/15/2013,Zoomdog,7365.94
67166,-195.59,3/15/2013,Dynabox,8044.09
67173,-822.35,3/15/2013,Blogtags,5346.71
67180,-23.52,3/15/2013,Yakijo,318.56
67187,-539.04,3/15/2013,Topicstorm,9876.13
67194,-55.87,3/15/2013,Dabtype,4040.14
67201,-612.15,3/16/2013,Zava,5685.09
67208,933.75,3/16/2013,Rhynoodle,8358.00
67215,148.39,3/16/2013,Zoovu,258.11
67222,389.96,3/16/2013,Flipopia,9737.08
67229,-865.24,3/16/2013,Twitterbeat,5284.95
67236,337.36,3/16/2013,Camido,157.35
67243,110.51,3/16/2013,Kanoodle,6070.95
67250,123.75,3/16/2013,Jayo,7442.12
67257,783.21,3/16/2013,Midel,1233.71
67264,-341.95,3/16/2013,Dynabox,3187.75
67271,13.73,3/17/2013,Podcat,1151.59
67278,-190.34,3/17/2013,Skalith,3022.07
67285,-772.45,3/17/2013,Gabvine,2600.84
67292,-570.57,3/17/2013,Thoughtmix,4556.98
67299,-882.96,3/17/2013,Brainlounge,2131.69
67306,97.41,3/17/2013,Browsecat,3493.11
67313,-242.66,3/17/2013,Gabtype,2325.48
67320,392.46,3/17/2013,Browsedrive,57.72
67327,-311.37,3/17/2013,Tagcat,5747.04
67334,788.66,3/18/2013,Yodoo,1019.22
67341,-531.31,3/18/2013,Gabcube,4518.99
67348,-783.81,3/18/2013,Kwinu,7815.45
67355,343.38,3/18/2013,Rhynyx,9392.49
67362,-571.09,3/18/2013,Skippad,9823.25
67369,-28.43,3/18/2013,Browsecat,5888.87
67376,-800.59,3/19/2013,Geba,6836.54
67383,477.98,3/19/2013,Voolia,6935.51
67390,-583.61,3/19/2013,Voonte,7505.12
67397,542.15,3/19/2013,Rhycero,5531.29
67404,-450.14,3/19/2013,Meemm,9014.79
67411,-674.28,3/19/2013,Dabtype,5945.91
67418,-217.49,3/19/2013,Meejo,2113.43
67425,-505.06,3/20/2013,Gabvine,6998.36
67432,458.05,3/20/2013,Voolia,5053.29
67439,-505.32,3/20/2013,Realmix,7663.60
67446,870.90,3/20/2013,Dynabox,9977.89
67453,530.25,3/20/2013,Trilith,5920.64
67460,153.69,3/20/2013,Eabox,4508.04
67467,-380.19,3/20/2013,Rhynoodle,6283.30
67474,13.88,3/20/2013,Edgeify,2337.76
67481,672.97,3/20/2013,Blogspan,7942.69
67488,-932.79,3/20/2013,Jabberstorm,8998.05
67495,-818.28,3/20/2013,Oyoba,2477.04
67502,778.17,3/20/2013,Thoughtbeat,7716.87
67509,-635.42,3/20/2013,Yozio,7544.83
67516,853.85,3/21/2013,Gigazoom,5042.01
67523,241.50,3/21/2013,Zoozzy,3361.01
67530,-850.87,3/21/2013,Meevee,7980.24
67537,479.24,3/21/2013,Wikivu,508.73
67544,-653.49,3/21/2013,Skimia,2350.67
67551,886.01,3/21/2013,Feedfire,8237.72
67558,868.62,3/21/2013,Demimbu,4328.75
67565,444.37,3/21/2013,Gigabox,8217.02
67572,415.20,3/21/2013,Einti,3995.72
67579,-992.76,3/21/2013,Vipe,2968.62
67586,418.80,3/22/2013,Chatterpoint,9980.89
67593,-81.28,3/22/2013,Mydeo,1047.79
67600,208.66,3/22/2013,Yadel,789.59
67607,-623.09,3/22/2013,Skinder,445.88
67614,158.60,3/22/2013,Blogpad,2681.78
67621,-428.95,3/22/2013,Riffpath,3175.10
67628,919.47,3/23/2013,Ainyx,6069.07
67635,980.11,3/23/2013,Skyvu,321.88
67642,-509.72,3/23/2013,Oyonder,3681.88
67649,867.31,3/24/2013,Twinte,2174.77
67656,-936.77,3/24/2013,Realbridge,6397.43
67663,658.77,3/24/2013,Kaymbo,6390.84
67670,-405.47,3/24/2013,Quimm,272.21
67677,702.42,3/24/2013,Eadel,8356.94
67684,429.10,3/25/2013,Skajo,1314.30
67691,-802.42,3/25/2013,Quatz,365.13
67698,340.01,3/25/2013,Bluejam,3943.44
67705,-731.46,3/25/2013,Chatterbridge,2969.77
67712,185.79,3/25/2013,Zoombeat,7771.08
67719,662.70,3/25/2013,Tazz,9094.21
67726,-506.25,3/25/2013,Janyx,2928.32
67733,-808.91,3/26/2013,Ozu,3012.63
67740,714.24,3/26/2013,Riffpedia,9663.38
67747,899.11,3/26/2013,Dabjam,618.74
67754,-139.07,3/26/2013,Meejo,1538.12
67761,796.95,3/26/2013,Twitterbridge,2247.32
67768,929.92,3/26/2013,Babbleopia,3997.69
67775,-950.87,3/27/2013,Skyba,4227.30
67782,-158.06,3/27/2013,Abatz,3611.78
67789,996.48,3/27/2013,Wordify,4582.29
67796,550.71,3/28/2013,Yacero,7353.92
67803,-268.94,3/28/2013,Janyx,5904.28
67810,502.51,3/28/2013,Brainsphere,6046.17
67817,89.47,3/28/2013,Dynabox,1566.16
67824,-91.84,3/28/2013,Kanoodle,8121.15
67831,424.13,3/28/2013,Oloo,674.41
67838,-73.04,3/28/2013,Meetz,9539.90
67845,293.09,3/28/2013,Fivebridge,3378.65
67852,-351.88,3/28/2013,Tazz,893.07
67859,-514.95,3/29/2013,Devpoint,3010.92
67866,411.78,3/29/2013,Photobug,5293.23
67873,-860.30,3/29/2013,Blognation,9477.22
67880,-684.33,3/29/2013,Topicshots,6941.53
67887,343.61,3/29/2013,Demivee,3408.59
67894,-154.38,3/30/2013,Gabtune,3783.77
67901,973.35,3/30/2013,Plajo,7388.33
67908,-183.71,3/30/2013,Fatz,3835.83
67915,-655.52,3/30/2013,Yadel,6713.88
67922,611.28,3/30/2013,Voolia,4228.49
67929,163.16,3/31/2013,Trilith,4618.07
67936,468.04,3/31/2013,Mynte,2158.91
67943,-817.51,3/31/2013,Edgeblab,7384.58
67950,599.66,3/31/2013,Voolith,2225.34
67957,603.43,3/31/2013,Oyoyo,7507.77
67964,895.97,3/31/2013,Eamia,7601.10
67971,-389.29,3/31/2013,Janyx,9256.52
67978,-992.46,4/1/2013,Fadeo,2653.48
67985,538.13,4/2/2013,Bluejam,9283.36
67992,220.69,4/2/2013,Skyndu,1948.15
67999,570.60,4/2/2013,Tambee,9771.09
68006,84.17,4/2/2013,Twimm,1337.96
68013,-573.76,4/2/2013,Twitterwire,5452.85
68020,317.31,4/2/2013,Edgeblab,7245.73
68027,-260.53,4/3/2013,Eamia,3497.25
68034,-15.66,4/3/2013,Bubblebox,1796.91
68041,-891.42,4/3/2013,Oozz,2882.12
68048,918.57,4/3/2013,Dynabox,2504.65
68055,-317.44,4/3/2013,Avavee,4301.15
68062,573.94,4/4/2013,Brightdog,8142.77
68069,438.64,4/4/2013,Trudoo,287.02
68076,371.35,4/4/2013,Kimia,4687.63
68083,445.96,4/4/2013,Devpulse,2947.23
68090,-25.61,4/4/2013,Roombo,6126.68
